order_id,order_date,customer_id,customer_city,channel,category,product_name,quantity,unit_price,unit_cost,discount_pct,payment_method,returned
704395,2025-04-25,C101708,Multan,Online,Dresses,Bodycon Dress,1,4010,2390,10,COD,No
701337,2024-11-13,C101563,Peshawar,Online,Dresses,Bodycon Dress,1,3880,1930,20,Bank Transfer,No
701108,2025-02-24,C100187,Lahore,Online,Jackets,Denim Jacket,1,5790,3660,0,Card,No
705105,2025-04-19,C101314,Lahore,Online,Jeans,Slim Fit Jeans,3,3640,2130,0,COD,No
701906,2024-05-19,C101001,Karachi,Online,T-Shirts,Polo Shirt,1,2230,1240,0,Card,No
700304,2024-07-22,C101218,Rawalpindi,Store,Shoes,Loafers,1,5350,3270,10,Bank Transfer,No
704006,2023-08-27,C102070,Multan,Online,Jeans,Slim Fit Jeans,3,3570,2200,0,Card,No
705019,2025-04-25,C100926,Lahore,Online,Jeans,Slim Fit Jeans,2,3550,1730,20,Card,No
702935,2023-08-07,C101384,Sialkot,Online,T-Shirts,Classic Cotton Tee,3,1270,720,0,Card,No
701532,2023-11-26,C100706,Faisalabad,Online,Accessories,Leather Belt,2,1250,730,15,Card,No
701132,2023-12-24,C100270,Lahore,Online,T-Shirts,Classic Cotton Tee,1,1200,580,20,Card,No
702815,2023-09-30,C101147,Faisalabad,Online,Accessories,Baseball Cap,3,890,580,0,Wallet,No
703568,2023-07-24,C100781,Peshawar,Store,Jeans,Slim Fit Jeans,1,3570,1850,0,COD,No
700041,2024-01-21,C101935,Lahore,Store,T-Shirts,Graphic Print Tee,2,1500,950,0,COD,No
700449,2023-09-25,C101202,Multan,Online,Jackets,Hooded Jacket,1,4630,2950,0,COD,No
700852,2024-04-15,C101355,Lahore,Store,Dresses,Maxi Dress,2,4330,2740,0,COD,No
700998,2024-12-27,C100407,Multan,Online,Jeans,Ripped Jeans,1,3710,2020,20,COD,No
702873,2025-04-03,C100369,Peshawar,Online,Accessories,Baseball Cap,1,910,540,0,Wallet,No
700399,2025-06-09,C102140,Peshawar,Online,T-Shirts,Oversized Tee,1,1810,1120,0,Card,No
704205,2023-09-17,C100696,Faisalabad,Online,Accessories,Baseball Cap,2,870,490,10,COD,No
702720,2024-03-16,C102032,Karachi,Online,Kurtas,Festive Kurta,2,4230,2300,10,Card,No
704410,2023-08-17,C102072,Karachi,Online,Shoes,Sandals,1,2790,1660,15,Bank Transfer,Yes
701327,2025-01-06,C100408,Lahore,Online,Jeans,Straight Leg Jeans,3,3250,1670,0,Card,No
702607,2024-02-26,C100156,Karachi,Online,T-Shirts,Graphic Print Tee,1,1450,770,15,COD,No
701307,2024-05-05,C100716,islamabad,Store,SHOES,Sneakers,3,4640,2300,10,,No
704837,2024-10-04,C100787,Karachi,Store,Jeans,Straight Leg Jeans,1,3290,1730,0,Card,No
701304,2024-10-02,C100224,Karachi,Online,Shoes,Boots,1,6680,3680,0,Card,No
705163,2024-01-23,C100098,Lahore,Online,Dresses,Summer Floral Dress,1,3220,1940,0,COD,Yes
702383,2024-07-30,C100787,Karachi,Online,Dresses,Wrap Dress,1,4310,2330,10,Card,No
703945,2023-12-26,C100212,Lahore,Online,Jackets,Denim Jacket,3,5290,3100,0,COD,No
700701,2023-10-10,C101776,Rawalpindi,Online,Jeans,High-Waist Jeans,1,4390,2370,10,Wallet,No
701056,2023-07-04,C102011,Karachi,Store,Shoes,Loafers,1,5380,2620,0,Card,No
704203,2024-12-08,C100379,Rawalpindi,Store,Kurtas,Printed Kurta,1,2370,1350,20,COD,No
700143,2024-08-21,C100335,Islamabad,Online,Accessories,Leather Belt,1,1260,710,0,COD,No
704932,2025-06-09,C101391,Multan,Online,Shoes,Sandals,1,2990,1870,0,Bank Transfer,No
700128,2024-08-06,C101790,Faisalabad,Store,Accessories,Tote Bag,1,1610,840,10,Wallet,No
703269,2024-08-11,C100234,Peshawar,Store,Shoes,Sneakers,1,4530,2460,0,COD,No
703865,2024-08-01,C100168,Karachi,Online,Accessories,Tote Bag,1,1620,1020,10,COD,No
700271,2023-07-23,C101797,,Store,Jackets,Denim Jacket,1,5630,3110,0,Card,No
704871,2024-08-06,C100888,Lahore,Online,Accessories,Leather Belt,3,1200,640,0,COD,No
704488,2025-01-26,C101378,Islamabad,Store,Jeans,Straight Leg Jeans,2,3180,1990,0,Card,Yes
700843,2025-03-25,C101304,Multan,Online,Accessories,Leather Belt,1,1170,760,0,Card,No
704135,2025-03-13,C102140,Peshawar,Online,Jeans,High-Waist Jeans,1,4130,2290,0,Wallet,Yes
700256,2023-11-15,C100795,Karachi,Online,Dresses,Bodycon Dress,1,3700,2350,20,Wallet,No
703600,2025-02-04,C101420,Rawalpindi,Store,Shoes,Boots,3,6740,4290,0,Card,No
703963,2024-05-07,C100528,Faisalabad,Online,Dresses,Bodycon Dress,2,3770,1850,0,Card,No
701322,2024-11-07,C100036,Lahore,Online,Dresses,Wrap Dress,1,4130,2650,30,COD,No
703314,2024-07-31,C100697,islamabad,Store,Shoes,Sneakers,3,4540,2120,0,Card,No
702468,2025-05-08,C100151,Peshawar,Store,Dresses,Maxi Dress,1,4660,2200,10,COD,No
704724,2024-06-12,C101375,Lahore,Online,Shoes,Loafers,2,5420,3500,0,COD,No
705126,2024-03-18,C100608,FAISALABAD,Online,Kurtas,Embroidered Kurta,2,2690,1740,0,Card,No
703597,2024-01-21,C100191,Lahore,Online,Kurtas,Festive Kurta,1,4060,2300,0,Card,No
701641,2024-10-02,C101368,Lahore,Online,kurtas,Festive Kurta,1,4230,2130,0,Card,No
701057,2024-12-16,C102151,Lahore,Store,Jackets,Puffer Jacket,1,6540,3710,20,Wallet,No
703680,2024-09-15,C100785,Karachi,Store,T-Shirts,Oversized Tee,2,1780,880,10,COD,No
703528,2023-09-18,C101580,Peshawar,Online,Jackets,Hooded Jacket,1,5050,3020,0,COD,No
702536,2024-12-22,C100418,Lahore,Online,Shoes,Loafers,3,5130,3180,25,Wallet,No
700402,2024-04-03,C101540,Multan,Online,Dresses,Maxi Dress,3,4650,2170,15,Bank Transfer,No
703595,2023-07-27,C100152,Lahore,Online,Dresses,Maxi Dress,1,4450,2070,0,COD,No
704582,2024-01-03,C101377,Multan,Store,Accessories,Baseball Cap,2,920,470,10,Card,No
704509,2024-02-21,C100543,,Store,Accessories,Baseball Cap,1,950,520,0,COD,No
704780,2025-05-15,C100036,Lahore,Online,Shoes,Sandals,2,2830,1830,0,COD,No
703068,2024-08-10,C102011,Karachi,Online,Accessories,Baseball Cap,2,910,540,0,Card,No
700927,2023-11-07,C101810,Lahore,Store,Shoes,Loafers,2,5140,2370,15,Bank Transfer,Yes
703624,2025-05-27,C100445,Rawalpindi,Online,Accessories,Baseball Cap,1,870,500,10,Card,No
701337,2024-11-13,C101563,Peshawar,Online,Jeans,High-Waist Jeans,1,4510,2820,20,Bank Transfer,No
703784,2025-01-26,C100735,Rawalpindi,Online,Kurtas,Cotton Kurta,2,1920,1150,15,Bank Transfer,No
701224,2024-09-18,C101347,Karachi,Online,Shoes,Sneakers,3,4580,2680,0,Card,No
704115,2023-12-19,C101138,Lahore,Store,Shoes,Sandals,1,2910,1870,15,Wallet,No
700393,2024-03-14,C101422,Karachi,Online,DRESSES,Summer Floral Dress,1,3250,1930,0,Card,No
705173,2024-07-05,C100473,Lahore,Online,Accessories,Sunglasses,1,2150,1140,0,COD,No
703810,2024-06-14,C101452,Multan,Store,Accessories,Baseball Cap,1,880,430,0,COD,No
700887,2025-01-21,C100041,,Online,Dresses,Maxi Dress,2,4390,2410,0,COD,No
703465,2025-05-04,C101218,Rawalpindi,Online,Jeans,Straight Leg Jeans,2,3150,1690,10,Card,No
703841,2023-08-31,C101019,Karachi,Online,Jackets,Puffer Jacket,2,6700,3430,0,Bank Transfer,No
701061,2023-11-18,C101174,Islamabad,Online,Dresses,Bodycon Dress,3,3810,2070,30,Card,No
703614,2023-09-04,C100128,Lahore,Store,T-Shirts,Oversized Tee,1,1760,790,10,Wallet,No
700750,2023-10-21,C102132,Sialkot,Store,Shoes,Sandals,1,2910,1730,0,COD,No
702240,2023-11-20,C100553,Peshawar,Online,Shoes,Sandals,1,2700,1620,15,Wallet,No
701563,2024-02-08,C100592,Karachi,Store,Shoes,Sneakers,2,4580,2160,0,Bank Transfer,No
703076,2024-05-22,C100880,Karachi,Online,Accessories,Baseball Cap,2,930,500,10,Card,No
704412,2023-07-08,C100970,Lahore,Online,Jeans,Slim Fit Jeans,1,3420,1560,0,Card,No
704545,2025-03-14,C100252,Karachi,Online,Jeans,Straight Leg Jeans,1,3310,1720,0,COD,No
701361,2023-07-07,C100540,Sialkot,Online,T-Shirts,Graphic Print Tee,1,1550,990,10,Wallet,No
700217,2024-02-20,C101160,Lahore,Online,Kurtas,Printed Kurta,1,2310,1210,0,Card,No
703536,2023-11-10,C101763,Lahore,Store,Shoes,Sneakers,3,4790,2660,20,Wallet,No
700811,2025-05-11,C101717,Islamabad,Online,Accessories,Tote Bag,3,1680,790,10,Card,No
701215,2025-01-27,C101525,Lahore,Online,Accessories,Leather Belt,2,1210,700,15,Card,No
704173,2025-01-14,C100342,Faisalabad,Online,Accessories,Tote Bag,3,1600,960,15,Bank Transfer,No
700269,2024-12-29,C102119,Lahore,Store,Kurtas,Printed Kurta,3,2390,1420,0,Card,No
701233,2024-04-23,C100436,Lahore,Online,Kurtas,Printed Kurta,1,2390,1390,10,COD,No
702262,2024-11-30,C100573,Faisalabad,Store,Accessories,Sunglasses,3,2340,1400,15,COD,No
700486,2025-06-06,C100085,Lahore,Store,T-Shirts,Classic Cotton Tee,2,1200,610,15,COD,No
701646,2024-06-18,C101009,Karachi,Online,Dresses,Wrap Dress,2,4260,2190,0,Card,No
703978,2023-10-13,C101462,Lahore,Online,Dresses,Wrap Dress,3,3960,1900,0,Card,No
702525,2024-10-04,C100391,Lahore,Store,Kurtas,Printed Kurta,1,2580,1610,0,Card,Yes
701819,2025-04-27,C100481,Lahore,Online,SHOES,Loafers,1,5160,2800,15,COD,No
703022,2023-10-15,C101378,Islamabad,Store,Dresses,Summer Floral Dress,2,3270,1580,10,COD,No
700563,2024-07-23,C100731,Lahore,Online,Dresses,Summer Floral Dress,2,3210,1540,0,Wallet,No
701454,2024-03-16,C101853,Faisalabad,Online,Accessories,Baseball Cap,1,880,430,0,COD,No
705131,2024-11-26,C100802,Peshawar,Store,T-Shirts,Classic Cotton Tee,1,1170,580,15,Wallet,No
704834,2024-10-24,C100793,Lahore,Online,Jeans,Ripped Jeans  ,1,3860,2440,10,COD,No
703406,2025-03-12,C101290,Karachi,Online,Dresses,Wrap Dress,1,4170,2100,0,Wallet,No
704079,2024-02-09,C101358,Rawalpindi,Online,Dresses,Summer Floral Dress,2,3160,1600,0,COD,No
705127,2023-11-17,C101210,Faisalabad,Store,Kurtas,Embroidered Kurta,1,3020,1650,20,COD,No
702426,2025-05-04,C100165,Karachi,Online,Shoes,Boots,1,6580,3860,10,Card,No
701280,2023-08-16,C101415,Faisalabad,Online,Shoes,Sandals,2,3010,1530,0,Wallet,No
700984,2024-09-12,C101915,Lahore,Online,Jeans,Slim Fit Jeans,1,3710,2030,0,Bank Transfer,Yes
701332,2024-07-21,C101817,Karachi,Store,T-Shirts,Classic Cotton Tee,3,1210,730,0,Wallet,No
700438,2023-08-15,C100151,Peshawar,Store,Shoes,Sneakers,1,4320,2590,0,COD,No
704644,2023-07-10,C100654,Multan,Online,dresses,Summer Floral Dress,1,3350,1510,10,Card,No
701771,2024-04-24,C101220,Lahore,Online,Dresses,Wrap Dress,1,4120,2220,20,COD,No
700483,2023-09-25,C100050,Lahore,Online,Kurtas,Cotton Kurta,3,1910,910,0,Wallet,No
700353,2024-12-03,C100897,Lahore,Store,Jackets,Denim Jacket,2,5840,2760,20,Card,No
700929,2023-10-14,C101019,Karachi,Online,Jeans,Slim Fit Jeans,3,3720,2410,10,Bank Transfer,No
703036,2024-06-26,C100040,Karachi,Online,Jeans,Straight Leg Jeans,1,3210,1890,0,Card,No
700232,2023-11-18,C100380,Islamabad,Store,Jeans,High-Waist Jeans,1,4140,1870,30,Card,No
704110,2023-08-20,C100631,Multan,Store,Jeans,Straight Leg Jeans,1,3340,1670,0,COD,No
703177,2024-02-29,C101504,Faisalabad,Store,Jackets,Bomber Jacket,1,5340,2920,0,COD,No
705069,2025-01-16,C100697,Islamabad,Online,Accessories,Baseball Cap,1,900,470,0,Card,No
704179,2024-06-03,C100999,Karachi,Store,Dresses,Bodycon Dress,2,3940,1880,0,,No
704084,2023-07-08,C101890,Lahore,Online,Kurtas,Printed Kurta,3,2310,1050,0,Wallet,No
701150,2024-10-05,C100155,Rawalpindi,Online,T-Shirts,Oversized Tee,1,1870,1060,0,COD,No
702248,2024-07-05,C100016,Islamabad,Store,T-Shirts,Classic Cotton Tee,1,1290,720,0,COD,No
701548,2023-12-24,C102129,Lahore,Store,Jackets,Denim Jacket  ,1,5770,3280,10,Card,No
701115,2023-11-13,C100833,Rawalpindi,Online,Kurtas,Embroidered Kurta,1,3000,1800,15,COD,No
703003,2024-12-18,C101934,Rawalpindi,Online,Jackets,Puffer Jacket,1,7030,4070,30,COD,No
700743,2025-01-26,C102187,Islamabad,Online,Jackets,Bomber Jacket,1,4990,3030,10,,No
704867,2024-05-27,C101322,Lahore,Online,Shoes,Sneakers,1,4710,2240,0,Bank Transfer,No
703098,2024-08-26,C100403,Lahore,Online,Accessories,Sunglasses  ,3,2130,1200,0,Card,No
700187,2024-08-30,C100010,Karachi,Online,Dresses,Bodycon Dress,1,3970,2330,0,COD,No
705001,2024-09-12,C102101,,Online,Accessories,Sunglasses,2,2160,1280,0,Wallet,No
701294,2024-01-13,C100363,Lahore,Store,Accessories,Baseball Cap,1,930,540,0,Card,No
702812,2023-10-19,C101686,Islamabad,Online,Jackets,Puffer Jacket,1,7010,3620,0,COD,Yes
704906,2025-05-04,C101473,Karachi,Store,Kurtas,Festive Kurta,1,4430,2880,0,COD,No
702795,2023-11-16,C100544,Lahore,Online,Shoes,Boots,3,6910,3360,30,COD,No
702872,2025-06-28,C100793,Lahore,Store,Shoes,Sandals,1,2870,1780,15,Card,No
704278,2025-06-28,C100966,Sialkot,Online,Kurtas,Cotton Kurta,1,2030,1020,0,Card,No
703365,2025-03-04,C100870,Faisalabad,Store,T-Shirts,Polo Shirt,1,2300,1080,10,COD,No
700783,2024-08-11,C100302,Islamabad,Online,Shoes,Sneakers,2,4300,2400,0,COD,No
700757,2024-10-22,C100769,Islamabad,Store,Accessories,Sunglasses,2,2290,1240,0,COD,No
700500,2024-04-01,C101341,Faisalabad,Online,Shoes,Boots,1,6880,4060,10,Wallet,No
704906,2025-05-04,C101473,Karachi,Store,Kurtas,Festive Kurta,1,4430,2880,0,COD,No
704321,2025-04-25,C100140,Karachi,Store,Dresses,Maxi Dress,1,4560,2370,20,COD,No
702691,2025-02-10,C101072,Karachi,Online,dresses,Summer Floral Dress,2,3370,1840,15,COD,No
702780,2023-12-07,C100914,Sialkot,Store,Jeans,High-Waist Jeans,1,4220,2730,15,COD,No
701443,2024-10-04,C101194,Multan,Online,Jeans,Slim Fit Jeans,1,3490,2050,15,Wallet,No
704786,2024-03-05,C100061,Karachi,Store,T-Shirts,Polo Shirt,1,2190,1090,0,COD,No
702514,2024-05-16,C100722,Lahore,Online,Dresses,Maxi Dress  ,3,4320,2630,15,COD,No
703024,2023-07-18,C101853,Faisalabad,Online,T-Shirts,Graphic Print Tee,1,1560,860,0,Card,No
701097,2023-12-25,C100421,Lahore,Store,Jeans,Straight Leg Jeans,2,3100,1600,0,Card,No
701098,2024-05-09,C101632,Rawalpindi,Online,T-Shirts,Classic Cotton Tee,1,1140,730,0,Card,No
700271,2023-07-23,C101797,Karachi,Store,Shoes,Boots,1,6830,3650,0,Card,Yes
700995,2023-08-08,C101843,Sialkot,Store,Dresses,Bodycon Dress,1,3810,1960,0,Bank Transfer,No
704740,2025-01-22,C101304,Multan,Store,Shoes,Sneakers,1,4450,2300,0,COD,No
704079,2024-02-09,C101358,Rawalpindi,Online,Jeans,High-Waist Jeans,1,4240,2280,0,COD,No
704968,2024-09-06,C102042,Islamabad,Store,Accessories,Leather Belt,1,1180,730,15,Card,No
703814,2024-06-13,C100218,Peshawar,Online,T-Shirts,Polo Shirt,2,2110,1060,0,COD,No
701823,2024-05-01,C101207,Karachi,Store,Shoes,Boots,2,7010,3790,0,COD,No
702859,2024-10-09,C100498,Karachi,Store,Kurtas,Embroidered Kurta,1,2680,1350,0,Card,No
704078,2025-04-07,C101389,Lahore,Store,Accessories,Baseball Cap,3,930,420,10,COD,No
701052,2024-01-17,C100144,Karachi,Online,Jeans,High-Waist Jeans,1,4450,2360,0,COD,No
705086,2023-07-07,C102146,Lahore,Online,Shoes,Boots,2,6730,3290,0,COD,No
702539,2025-06-01,C100098,Lahore,Online,Dresses,Bodycon Dress,1,3980,2530,0,Bank Transfer,Yes
704002,2024-09-14,C100757,Peshawar,Store,Jeans,High-Waist Jeans,2,4090,2260,0,Card,No
704121,2024-06-09,C100416,Lahore,Online,T-Shirts,Oversized Tee,1,1760,820,0,COD,No
704027,2025-01-13,C100776,Islamabad,Online,Shoes,Loafers,3,5110,2760,0,Card,No
700040,2024-10-25,C100157,Rawalpindi,Store,Jackets,Puffer Jacket,1,6820,3910,0,Card,No
701685,2024-11-04,C100712,Faisalabad,Online,T-Shirts,Graphic Print Tee,3,1560,750,10,COD,No
704596,2023-09-09,C101448,Islamabad,Online,Shoes,Loafers,1,5560,2940,0,Card,Yes
702215,2023-10-03,C100847,Rawalpindi,Online,Jeans,Ripped Jeans,1,3930,2380,0,COD,No
703136,2024-04-04,C100241,Faisalabad,Online,Dresses,Bodycon Dress,1,4070,2100,0,Card,No
702392,2024-04-07,C100105,Rawalpindi,Online,Dresses,Summer Floral Dress,1,3130,1580,0,Card,Yes
701832,2023-08-31,C101575,Lahore,Online,Kurtas,Cotton Kurta,2,1870,900,15,Card,No
701295,2023-12-16,C101271,,Online,Jackets,Hooded Jacket,2,5100,2640,10,COD,No
701254,2024-07-15,C100738,Karachi,Store,T-Shirts,Oversized Tee,2,1760,1100,0,Card,No
701382,2025-06-08,C101799,Islamabad,Online,Kurtas,Cotton Kurta,2,1840,920,15,Card,No
700270,2025-01-17,C100341,Sialkot,Store,Accessories,Baseball Cap,1,940,600,0,Card,No
704443,2025-04-06,C101710,Faisalabad,Online,Kurtas,Cotton Kurta,1,2010,1060,0,Card,No
701598,2024-12-03,C101407,,Online,Accessories,Leather Belt,2,1220,660,20,Card,No
704885,2023-07-14,C100479,Karachi,Online,Accessories,Leather Belt,1,1290,790,0,COD,No
700525,2024-03-16,C100726,Lahore,Online,T-Shirts,Graphic Print Tee,1,1520,740,0,COD,No
703313,2023-07-25,C100097,Lahore,Store,Dresses,Summer Floral Dress,1,3250,2110,0,COD,No
700152,2024-08-18,C100247,Karachi,Online,T-Shirts,Classic Cotton Tee,1,1280,780,0,Card,No
704433,2024-05-27,C101759,Peshawar,Online,Dresses,Wrap Dress,3,4250,2150,0,COD,No
701395,2024-02-29,C102045,Lahore,Online,T-Shirts,Polo Shirt,1,2100,1270,0,COD,No
704600,2024-07-14,C100036,Lahore,Online,Accessories,Sunglasses,-2,2110,1150,0,COD,No
701889,2024-11-23,C101567,Lahore,Store,Accessories,Sunglasses,1,2160,1150,20,Card,No
702376,2024-06-26,C100543,Sialkot,Online,T-Shirts,Graphic Print Tee,2,1560,880,0,Card,No
703765,2024-10-12,C100520,Multan,Online,T-Shirts,Polo Shirt,1,2250,1380,0,COD,Yes
704264,2025-05-27,C101649,Faisalabad,Online,Accessories,Leather Belt,1,1230,630,0,Card,No
703740,2025-04-12,C101320,Karachi,Online,Jeans,Slim Fit Jeans,1,3520,2150,20,COD,No
704552,2025-01-30,C100638,Faisalabad,Store,Kurtas,Printed Kurta,1,2580,1640,0,COD,No
701528,2023-09-11,C100913,Sialkot,Online,Jackets,Hooded Jacket,1,0,3170,0,Wallet,Yes
703749,2025-02-06,C101529,Karachi,Store,Accessories,Sunglasses,1,2300,1300,0,Card,No
701962,2024-01-03,C100342,faisalabad,Store,Jackets,Puffer Jacket,2,6900,4080,10,Wallet,No
700059,2025-06-17,C100555,Lahore,Store,Dresses,Maxi Dress,2,4760,2910,0,Card,No
702102,2024-07-02,C101466,Karachi,Online,Kurtas,Printed Kurta,1,2520,1590,0,Card,No
703981,2023-09-30,C101832,Karachi,Online,jackets,Denim Jacket,1,5370,3180,15,COD,No
701261,2023-09-18,C102189,Peshawar,Store,Jeans,Ripped Jeans,3,3640,1710,15,Bank Transfer,No
702619,2025-04-18,C101114,Sialkot,Store,T-Shirts,Graphic Print Tee,2,1480,940,10,Card,No
701283,2023-12-16,C101833,Lahore,Store,Shoes,Boots,2,6880,4070,20,Wallet,Yes
703823,2024-12-24,C100596,Rawalpindi,Store,Kurtas,Embroidered Kurta  ,2,3000,1530,20,,No
701938,2023-08-04,C100424,Islamabad,Store,Accessories,Sunglasses,1,2170,1320,0,COD,No
701472,2024-05-15,C101834,Lahore,Online,Kurtas,Festive Kurta,2,4160,2470,15,COD,No
705159,2023-07-29,C101661,Islamabad,Online,T-Shirts,Oversized Tee,3,1890,890,10,COD,No
703204,2023-07-10,C100270,Lahore,Store,Shoes,Loafers,3,5010,2310,0,Card,No
701590,2023-09-20,C101618,Sialkot,Online,Accessories,Sunglasses,1,2220,1120,0,Card,No
704093,2024-07-22,C100677,Karachi,Online,T-Shirts,Graphic Print Tee,1,1520,730,0,COD,No
703659,2024-06-21,C100197,multan,Online,Dresses,Bodycon Dress,1,4020,1890,15,Wallet,No
700799,2024-09-26,C101846,Karachi,Store,Accessories,Leather Belt,1,1270,630,10,Card,No
701181,2023-08-11,C100299,Rawalpindi,Store,Shoes,Sneakers,1,4460,2380,0,Wallet,No
702637,2024-09-30,C100645,Multan,Online,Shoes,Boots,3,6490,3730,0,Card,No
703713,2025-06-22,C101628,Lahore,Store,Accessories,Sunglasses,-2,2250,1120,0,Card,No
703355,2024-02-22,C101380,Karachi,Store,T-Shirts,Classic Cotton Tee,1,1170,720,0,COD,No
701177,2024-05-20,C101612,Faisalabad,Store,Dresses,Maxi Dress,1,4540,2450,0,Card,No
701776,2024-02-29,C100768,Lahore,Online,Shoes,Sandals,1,2830,1350,0,Card,No
704955,2024-04-04,C100701,Karachi,Store,Dresses,Maxi Dress,3,4590,2280,15,Card,No
705122,2024-11-13,C101193,Sialkot,Online,Shoes,Sandals,1,2810,1610,0,Card,No
703052,2023-11-20,C101191,Karachi,Online,Jackets,Puffer Jacket,1,6930,4410,0,COD,No
705054,2024-11-17,C101992,Karachi,Store,Shoes,Boots,3,6190,3580,0,Card,No
704570,2025-06-02,C101817,Karachi,Online,Jeans,Slim Fit Jeans,1,3540,2200,10,COD,No
703940,2024-06-25,C100729,,Online,Accessories,Leather Belt,1,1150,650,0,COD,No
704361,2024-05-24,C101101,Karachi,Store,T-Shirts,Graphic Print Tee,3,1490,710,0,Wallet,No
703090,2024-09-26,C101162,Multan,Store,Shoes,Loafers,1,5260,2540,0,Card,No
702058,2024-12-24,C100061,Karachi,Online,Shoes,Sneakers,1,4470,2820,15,Card,No
702018,2025-01-16,C101435,Sialkot,Store,T-Shirts,Polo Shirt,3,2370,1080,0,Card,No
703413,2024-11-29,C102064,Karachi,Online,T-Shirts,Polo Shirt,3,2130,1140,20,COD,No
704157,2023-09-09,C101336,Lahore,Store,T-Shirts,Classic Cotton Tee,1,1140,720,0,Wallet,No
700238,2024-10-12,C101269,Karachi,Online,Dresses,Wrap Dress,1,3870,2480,0,Bank Transfer,No
704619,2024-04-17,C100347,Lahore,Store,Accessories,Tote Bag,1,1610,870,10,Wallet,Yes
702737,2023-11-24,C101712,Sialkot,Store,Jackets,Denim Jacket,2,5590,2860,20,COD,No
700416,2023-09-26,C101572,Islamabad,Online,Shoes,Sneakers,1,4800,2420,15,Card,Yes
705025,2023-10-27,C100624,Sialkot,Store,Dresses,Summer Floral Dress,1,3270,2090,0,Card,No
702225,2023-07-16,C100067,Karachi,Online,Dresses,Wrap Dress,2,4290,2030,15,Card,No
702867,2025-05-12,C100239,Lahore,Store,Dresses,Maxi Dress,2,4440,2510,20,COD,No
700946,2025-03-05,C102001,Karachi,Online,Jeans,Straight Leg Jeans,2,3140,1750,0,Card,No
701633,2023-09-27,C101496,Multan,Store,Jeans,Straight Leg Jeans,2,3190,1540,0,COD,No
700364,2024-02-23,C101344,Sialkot,Store,Jackets,Bomber Jacket,2,5410,3230,10,Bank Transfer,No
702718,2024-06-21,C101049,Lahore,Online,Jeans,High-Waist Jeans,1,4390,2820,0,COD,No
700399,2025-06-09,C102140,Peshawar,Online,Jeans,Slim Fit Jeans,1,3400,1980,0,Card,No
702970,2024-06-07,C101512,Islamabad,Online,Kurtas,Cotton Kurta,1,1890,1070,0,Card,No
700333,2023-12-22,C100574,Multan,Online,Shoes,Sneakers,2,4680,2610,25,Card,No
704539,2025-05-16,C101117,Faisalabad,Online,Accessories,Sunglasses,3,2190,1190,10,COD,No
701895,2023-11-14,C100983,Karachi,Online,TSHIRTS,Oversized Tee,1,1870,1000,30,Card,Yes
703878,2024-05-27,C100230,Lahore,Online,Shoes,Loafers,1,5270,3210,10,Bank Transfer,No
701379,2024-09-23,C101718,Rawalpindi,Online,Dresses,Bodycon Dress,1,4050,1990,0,COD,Yes
703312,2025-04-21,C102004,Lahore,Online,T-Shirts,Oversized Tee,2,1740,1010,0,Bank Transfer,No
704538,2024-05-14,C100087,Karachi,Online,Jackets,Bomber Jacket,2,5510,3100,20,Wallet,No
704642,2025-01-02,C100844,Lahore,Online,Jeans,Slim Fit Jeans,3,3740,2240,0,Card,No
703179,2024-10-21,C100322,Karachi,Online,Kurtas,Embroidered Kurta,1,2740,1480,0,COD,No
703508,2025-03-06,C101010,RAWALPINDI,Store,Jeans,Ripped Jeans,2,3920,2180,0,COD,No
702786,2025-04-04,C101389,Lahore,Online,Kurtas,Embroidered Kurta,1,3020,1860,15,Card,No
701658,2024-12-04,C101931,Islamabad,Store,jackets,Bomber Jacket,2,5230,2510,0,Wallet,No
701810,2025-04-13,C101867,Lahore,Store,kurtas,Cotton Kurta,1,1860,970,15,COD,No
702570,2024-09-10,C100168,Karachi,Online,T-Shirts,Polo Shirt,2,2320,1090,0,Bank Transfer,No
701229,2025-04-06,C101031,Rawalpindi,Online,Jackets,Denim Jacket,1,5460,3210,20,COD,No
700857,2023-12-03,C101819,Islamabad,Online,Jackets,Puffer Jacket,1,6660,3240,25,COD,No
703655,2024-11-05,C101805,Rawalpindi,Store,Shoes,Sandals,1,2890,1740,0,Card,No
704903,2023-07-07,C100482,Islamabad,Store,Shoes,Sandals,2,2770,1570,10,Wallet,No
703628,2023-11-28,C101025,Karachi,Online,Jackets,Denim Jacket,2,5390,3420,20,Card,No
702690,2023-11-23,C100294,Multan,Online,Kurtas,Printed Kurta,2,2550,1530,15,COD,No
701502,2023-12-04,C101422,Karachi,Online,Jackets,Bomber Jacket,1,5500,2770,20,COD,No
703651,2025-06-04,C100157,Rawalpindi,Store,Dresses,Maxi Dress,1,4520,2370,0,COD,No
700134,2024-04-12,C100112,Karachi,Online,Accessories,Leather Belt,1,1190,580,0,Card,No
700320,2024-06-23,C100512,Lahore,Online,Jeans,Slim Fit Jeans,3,3550,1790,0,COD,No
701737,2024-07-15,C100408,Lahore,Store,Shoes,Boots,1,6670,3240,10,Card,No
701992,2025-05-16,C100828,Multan,Store,Jeans,Slim Fit Jeans,1,3350,2170,0,Card,No
702874,2023-07-09,C100824,Multan,Store,Jeans,High-Waist Jeans,1,4360,2520,0,Wallet,No
701012,2024-02-14,C101921,Karachi,Online,Jackets,Hooded Jacket,3,4980,3170,15,COD,No
