order_id,order_date,customer_id,customer_city,channel,category,product_name,quantity,unit_price,unit_cost,discount_pct,payment_method,returned,revenue,profit,order_year,order_month
701202,2023-09-17,C101190,Karachi,Store,Shoes,Loafers,1,5500,2820,0,COD,No,5500.0,2680.0,2023,2023-09
700640,2025-04-20,C100520,Multan,Store,Kurtas,Cotton Kurta,1,1850,890,15,Card,Yes,1572.5,682.5,2025,2025-04
700490,2024-01-07,C100880,Karachi,Online,Kurtas,Festive Kurta,2,4040,2190,10,Card,No,7272.0,2892.0,2024,2024-01
703336,2024-10-08,C100863,Islamabad,Store,Jeans,Straight Leg Jeans,1,3420,1580,15,Card,No,2907.0,1327.0,2024,2024-10
700418,2023-09-22,C100302,Islamabad,Online,Jeans,Slim Fit Jeans,1,3620,1850,0,COD,No,3620.0,1770.0,2023,2023-09
700484,2024-12-22,C100710,Sialkot,Online,Dresses,Bodycon Dress,3,3810,2470,25,Bank Transfer,No,8572.5,1162.5,2024,2024-12
701346,2024-03-17,C101426,Lahore,Store,Dresses,Bodycon Dress,1,3650,2140,0,COD,No,3650.0,1510.0,2024,2024-03
702861,2023-12-29,C100435,Lahore,Store,Shoes,Boots,1,7000,4410,0,COD,No,7000.0,2590.0,2023,2023-12
703853,2025-02-18,C100414,Lahore,Store,Dresses,Maxi Dress,1,4280,2280,10,COD,No,3852.0,1572.0,2025,2025-02
703660,2024-10-29,C101002,Lahore,Store,Jackets,Bomber Jacket,1,5370,3130,10,Card,No,4833.0,1703.0,2024,2024-10
704689,2024-05-08,C100298,Faisalabad,Online,Kurtas,Printed Kurta,3,2330,1490,20,Bank Transfer,No,5592.0,1122.0,2024,2024-05
704727,2024-08-06,C101868,Islamabad,Online,Kurtas,Embroidered Kurta,1,2860,1650,0,COD,No,2860.0,1210.0,2024,2024-08
702719,2025-05-06,C102083,Lahore,Store,Accessories,Tote Bag,2,1580,780,20,Wallet,No,2528.0,968.0,2025,2025-05
701035,2023-10-04,C101222,Peshawar,Store,Shoes,Boots,1,6830,3960,0,COD,No,6830.0,2870.0,2023,2023-10
703223,2024-11-30,C100403,Lahore,Online,Jackets,Hooded Jacket,1,4810,3020,0,Wallet,No,4810.0,1790.0,2024,2024-11
703602,2024-05-08,C101990,Lahore,Store,Dresses,Bodycon Dress,1,3760,2340,10,COD,No,3384.0,1044.0,2024,2024-05
700549,2023-08-07,C101650,Karachi,Online,Jeans,Slim Fit Jeans,1,3380,1710,10,COD,No,3042.0,1332.0,2023,2023-08
701521,2024-04-04,C100614,Karachi,Online,Accessories,Leather Belt,2,1280,760,10,Wallet,No,2304.0,784.0,2024,2024-04
700512,2024-08-15,C100936,Sialkot,Store,Dresses,Bodycon Dress,1,3960,2250,10,COD,No,3564.0,1314.0,2024,2024-08
700794,2024-02-10,C101195,Lahore,Store,Accessories,Sunglasses,1,2270,1440,0,Card,No,2270.0,830.0,2024,2024-02
701947,2023-10-08,C101957,Lahore,Online,Accessories,Baseball Cap,1,920,460,10,COD,No,828.0,368.0,2023,2023-10
701538,2024-03-02,C101545,Karachi,Online,Kurtas,Cotton Kurta,2,1840,1000,0,Card,Yes,3680.0,1680.0,2024,2024-03
702030,2025-06-02,C100418,Lahore,Store,Dresses,Bodycon Dress,1,3730,2010,0,COD,No,3730.0,1720.0,2025,2025-06
700441,2024-04-07,C101279,Islamabad,Online,Dresses,Wrap Dress,2,4110,2660,0,COD,No,8220.0,2900.0,2024,2024-04
703560,2025-04-09,C101137,Karachi,Online,T-Shirts,Classic Cotton Tee,3,1290,790,0,COD,Yes,3870.0,1500.0,2025,2025-04
702647,2025-02-24,C100065,Islamabad,Store,T-Shirts,Graphic Print Tee,3,1610,840,15,Card,No,4105.5,1585.5,2025,2025-02
702637,2024-09-30,C100645,Multan,Online,Shoes,Sneakers,2,4460,2180,0,Card,No,8920.0,4560.0,2024,2024-09
705092,2025-04-28,C100107,Karachi,Online,Jeans,Ripped Jeans,1,3870,1930,10,Unknown,No,3483.0,1553.0,2025,2025-04
704440,2024-01-16,C101078,Islamabad,Online,Jeans,High-Waist Jeans,3,4500,2920,0,Wallet,No,13500.0,4740.0,2024,2024-01
700647,2024-06-02,C100832,Karachi,Online,T-Shirts,Graphic Print Tee,2,1520,900,15,Card,Yes,2584.0,784.0,2024,2024-06
701402,2024-08-07,C101007,Karachi,Online,T-Shirts,Classic Cotton Tee,1,1300,640,0,COD,No,1300.0,660.0,2024,2024-08
703544,2023-11-07,C100302,Islamabad,Online,Jeans,Ripped Jeans,1,4100,2320,15,Card,No,3485.0,1165.0,2023,2023-11
704937,2024-10-25,C100571,Multan,Store,Shoes,Loafers,1,5520,3420,15,COD,Yes,4692.0,1272.0,2024,2024-10
704859,2023-09-19,C101797,Unknown,Online,Accessories,Baseball Cap,1,930,420,0,COD,No,930.0,510.0,2023,2023-09
704108,2024-06-03,C101527,Karachi,Online,Dresses,Maxi Dress,1,4770,2690,0,COD,No,4770.0,2080.0,2024,2024-06
701013,2024-08-14,C101478,Karachi,Online,Kurtas,Embroidered Kurta,1,2790,1810,0,COD,No,2790.0,980.0,2024,2024-08
701453,2024-04-16,C101472,Lahore,Online,Jeans,Ripped Jeans,3,4070,1930,15,Wallet,No,10378.5,4588.5,2024,2024-04
702691,2025-02-10,C101072,Karachi,Online,T-Shirts,Classic Cotton Tee,1,1220,580,0,COD,No,1220.0,640.0,2025,2025-02
701616,2025-05-14,C101586,Karachi,Online,Jeans,Slim Fit Jeans,3,3630,2350,10,Card,Yes,9801.0,2751.0,2025,2025-05
704662,2024-05-05,C102129,Lahore,Online,T-Shirts,Oversized Tee,1,1780,1060,0,Bank Transfer,No,1780.0,720.0,2024,2024-05
701179,2025-05-31,C100743,Lahore,Online,T-Shirts,Polo Shirt,1,2130,1320,15,Card,No,1810.5,490.5,2025,2025-05
700414,2024-12-09,C101760,Karachi,Online,Dresses,Bodycon Dress,1,3750,2000,25,COD,Yes,2812.5,812.5,2024,2024-12
700424,2024-01-28,C100703,Multan,Online,T-Shirts,Graphic Print Tee,1,1570,740,0,COD,No,1570.0,830.0,2024,2024-01
700425,2025-06-25,C101106,Lahore,Online,T-Shirts,Oversized Tee,1,1860,1160,0,COD,No,1860.0,700.0,2025,2025-06
701271,2023-09-03,C101435,Sialkot,Store,Kurtas,Printed Kurta,1,2390,1090,0,Card,No,2390.0,1300.0,2023,2023-09
703408,2023-09-07,C101847,Rawalpindi,Online,Jeans,Straight Leg Jeans,2,3040,1910,0,Bank Transfer,No,6080.0,2260.0,2023,2023-09
705196,2023-11-26,C101571,Islamabad,Online,Shoes,Boots,2,6870,3700,0,Card,No,13740.0,6340.0,2023,2023-11
704298,2024-06-28,C101376,Rawalpindi,Online,Accessories,Baseball Cap,1,870,390,0,Card,No,870.0,480.0,2024,2024-06
702904,2023-09-07,C101426,Lahore,Online,Shoes,Loafers,1,5220,3120,0,COD,No,5220.0,2100.0,2023,2023-09
704213,2024-06-23,C100835,Islamabad,Online,Shoes,Boots,1,6220,3770,10,Card,No,5598.0,1828.0,2024,2024-06
703431,2025-06-10,C100414,Lahore,Online,Jeans,High-Waist Jeans,1,4280,2630,15,Card,No,3638.0,1008.0,2025,2025-06
700124,2024-05-24,C101845,Islamabad,Online,Accessories,Sunglasses,2,2320,1370,0,Wallet,No,4640.0,1900.0,2024,2024-05
702498,2024-07-25,C100659,Unknown,Online,Accessories,Sunglasses,1,2340,1220,0,Card,No,2340.0,1120.0,2024,2024-07
701480,2023-10-04,C101715,Faisalabad,Online,Jeans,Straight Leg Jeans,1,3070,1550,15,COD,No,2609.5,1059.5,2023,2023-10
702119,2025-02-27,C100731,Lahore,Online,Accessories,Leather Belt,1,1240,600,15,Card,No,1054.0,454.0,2025,2025-02
701658,2024-12-04,C101931,Islamabad,Store,Dresses,Bodycon Dress,2,3960,2210,0,Wallet,No,7920.0,3500.0,2024,2024-12
703090,2024-09-26,C101162,Multan,Store,Jeans,Straight Leg Jeans,1,3290,2130,0,Card,No,3290.0,1160.0,2024,2024-09
700853,2023-11-10,C101723,Islamabad,Store,Jackets,Denim Jacket,1,5250,2460,0,COD,No,5250.0,2790.0,2023,2023-11
702090,2025-01-31,C101958,Multan,Store,Jackets,Denim Jacket,1,5230,3320,15,COD,No,4445.5,1125.5,2025,2025-01
704863,2025-06-10,C100632,Lahore,Online,Dresses,Maxi Dress,1,4390,2810,10,Card,Yes,3951.0,1141.0,2025,2025-06
703850,2023-12-29,C100766,Lahore,Online,Jackets,Puffer Jacket,1,7100,4420,25,Wallet,No,5325.0,905.0,2023,2023-12
703919,2023-10-27,C100253,Lahore,Online,T-Shirts,Oversized Tee,3,1830,1040,0,Card,No,5490.0,2370.0,2023,2023-10
700137,2024-11-19,C100528,Faisalabad,Online,Shoes,Boots,2,6300,3290,0,Wallet,Yes,12600.0,6020.0,2024,2024-11
704996,2025-06-14,C100388,Lahore,Online,T-Shirts,Graphic Print Tee,1,1620,930,0,Card,No,1620.0,690.0,2025,2025-06
702489,2025-01-24,C100623,Karachi,Online,Jackets,Hooded Jacket,2,4660,2720,0,COD,No,9320.0,3880.0,2025,2025-01
701647,2023-11-08,C100417,Faisalabad,Online,Shoes,Loafers,3,5610,3280,20,Wallet,No,13464.0,3624.0,2023,2023-11
701610,2025-02-08,C101968,Karachi,Online,T-Shirts,Polo Shirt,3,2160,1320,0,Wallet,No,6480.0,2520.0,2025,2025-02
700576,2024-08-18,C101742,Lahore,Store,Kurtas,Printed Kurta,1,2300,1310,0,COD,No,2300.0,990.0,2024,2024-08
703957,2024-02-01,C102140,Peshawar,Online,Dresses,Maxi Dress,1,4730,2560,0,Card,No,4730.0,2170.0,2024,2024-02
703448,2024-03-07,C102176,Karachi,Store,Jeans,Slim Fit Jeans,1,3630,2060,0,Card,No,3630.0,1570.0,2024,2024-03
703241,2025-04-16,C102193,Lahore,Online,Shoes,Sneakers,2,4480,2120,15,COD,No,7616.0,3376.0,2025,2025-04
701318,2025-05-23,C101212,Islamabad,Store,T-Shirts,Polo Shirt,1,2220,1420,0,COD,No,2220.0,800.0,2025,2025-05
700998,2024-12-27,C100407,Multan,Online,Accessories,Baseball Cap,1,870,560,30,COD,No,609.0,49.0,2024,2024-12
701771,2024-04-24,C101220,Lahore,Online,T-Shirts,Oversized Tee,1,1760,1140,10,COD,No,1584.0,444.0,2024,2024-04
700721,2025-06-18,C100950,Islamabad,Online,Accessories,Tote Bag,2,1550,860,0,Card,No,3100.0,1380.0,2025,2025-06
704759,2024-07-24,C101770,Islamabad,Online,Accessories,Tote Bag,1,1710,790,10,COD,No,1539.0,749.0,2024,2024-07
702764,2024-11-04,C101213,Karachi,Online,Shoes,Sandals,2,2920,1530,0,COD,No,5840.0,2780.0,2024,2024-11
701610,2025-02-08,C101968,Karachi,Online,T-Shirts,Oversized Tee,1,1740,1070,0,Wallet,No,1740.0,670.0,2025,2025-02
702997,2024-08-18,C100357,Faisalabad,Online,Accessories,Baseball Cap,3,950,570,0,Card,No,2850.0,1140.0,2024,2024-08
700821,2024-04-24,C102082,Rawalpindi,Online,T-Shirts,Polo Shirt,1,2130,1120,15,Card,No,1810.5,690.5,2024,2024-04
702664,2023-10-26,C101113,Peshawar,Online,Jeans,Ripped Jeans,3,3770,2110,0,Card,No,11310.0,4980.0,2023,2023-10
703718,2023-10-27,C101978,Faisalabad,Online,T-Shirts,Graphic Print Tee,3,1430,820,10,Bank Transfer,No,3861.0,1401.0,2023,2023-10
703261,2023-12-15,C101445,Islamabad,Online,Jeans,Straight Leg Jeans,1,3120,1790,10,Card,No,2808.0,1018.0,2023,2023-12
701642,2023-10-26,C101216,Karachi,Online,Shoes,Sandals,1,3010,1480,0,COD,No,3010.0,1530.0,2023,2023-10
704245,2023-07-25,C101865,Multan,Online,Jeans,Straight Leg Jeans,2,3220,1590,0,Wallet,No,6440.0,3260.0,2023,2023-07
703414,2024-06-28,C100911,Multan,Online,T-Shirts,Oversized Tee,1,1810,830,10,Wallet,No,1629.0,799.0,2024,2024-06
704552,2025-01-30,C100638,Faisalabad,Store,Kurtas,Festive Kurta,1,4110,1860,0,COD,No,4110.0,2250.0,2025,2025-01
704099,2025-04-14,C101016,Rawalpindi,Online,T-Shirts,Polo Shirt,2,2180,1060,15,COD,No,3706.0,1586.0,2025,2025-04
702277,2025-01-20,C100732,Lahore,Online,Shoes,Sneakers,1,4400,2050,0,COD,No,4400.0,2350.0,2025,2025-01
701622,2023-10-07,C100011,Peshawar,Store,Jackets,Hooded Jacket,3,5080,3010,0,COD,No,15240.0,6210.0,2023,2023-10
700621,2023-08-08,C100311,Karachi,Store,T-Shirts,Oversized Tee,2,1760,980,0,Wallet,No,3520.0,1560.0,2023,2023-08
702135,2024-10-18,C100863,Islamabad,Store,Shoes,Loafers,1,5150,3310,0,COD,No,5150.0,1840.0,2024,2024-10
702626,2025-01-09,C100369,Peshawar,Online,Jackets,Puffer Jacket,2,6530,3160,0,Card,No,13060.0,6740.0,2025,2025-01
703237,2025-02-24,C101851,Unknown,Store,Dresses,Maxi Dress,1,4850,2420,0,COD,Yes,4850.0,2430.0,2025,2025-02
700669,2024-10-19,C100973,Peshawar,Store,Accessories,Baseball Cap,3,940,570,0,COD,No,2820.0,1110.0,2024,2024-10
701427,2025-01-04,C100616,Faisalabad,Online,Kurtas,Printed Kurta,1,2320,1060,0,Card,No,2320.0,1260.0,2025,2025-01
700690,2024-10-25,C101074,Multan,Store,Jackets,Puffer Jacket,2,6760,3750,15,COD,No,11492.0,3992.0,2024,2024-10
704036,2024-05-22,C102151,Lahore,Online,Kurtas,Embroidered Kurta,2,2970,1540,15,COD,No,5049.0,1969.0,2024,2024-05
702302,2024-02-11,C100269,Lahore,Store,Shoes,Sandals,1,2840,1830,10,COD,No,2556.0,726.0,2024,2024-02
702678,2025-02-24,C100924,Lahore,Online,T-Shirts,Oversized Tee,1,1910,890,0,Bank Transfer,No,1910.0,1020.0,2025,2025-02
704723,2025-06-13,C102056,Sialkot,Online,Shoes,Loafers,3,5200,3110,0,Bank Transfer,No,15600.0,6270.0,2025,2025-06
702308,2023-11-13,C100431,Faisalabad,Online,Accessories,Sunglasses,2,2360,1250,20,Card,No,3776.0,1276.0,2023,2023-11
701073,2024-10-29,C101311,Peshawar,Online,T-Shirts,Graphic Print Tee,1,1530,750,0,COD,No,1530.0,780.0,2024,2024-10
702258,2024-10-06,C101940,Lahore,Online,Jackets,Bomber Jacket,1,5340,2850,15,COD,No,4539.0,1689.0,2024,2024-10
704025,2024-12-01,C101489,Karachi,Store,Shoes,Boots,2,6540,3720,15,COD,No,11118.0,3678.0,2024,2024-12
703264,2024-08-31,C101997,Karachi,Online,Accessories,Leather Belt,2,1220,610,0,COD,No,2440.0,1220.0,2024,2024-08
703020,2023-11-24,C101652,Lahore,Online,Shoes,Boots,1,6460,4020,10,COD,No,5814.0,1794.0,2023,2023-11
703713,2025-06-22,C101628,Lahore,Store,Shoes,Sneakers,3,4350,1990,0,Card,No,13050.0,7080.0,2025,2025-06
703285,2023-08-31,C101689,Karachi,Store,Kurtas,Festive Kurta,1,4060,2100,0,COD,No,4060.0,1960.0,2023,2023-08
703486,2024-10-15,C100715,Lahore,Online,Shoes,Sneakers,1,4830,2810,15,Card,No,4105.5,1295.5,2024,2024-10
700049,2023-10-27,C101596,Lahore,Online,T-Shirts,Graphic Print Tee,1,1470,930,10,Card,No,1323.0,393.0,2023,2023-10
702336,2024-03-06,C102118,Lahore,Store,Shoes,Boots,1,6270,2980,10,COD,No,5643.0,2663.0,2024,2024-03
700536,2023-09-22,C101776,Rawalpindi,Online,Dresses,Maxi Dress,1,4770,3060,0,Card,No,4770.0,1710.0,2023,2023-09
703707,2024-05-11,C102078,Karachi,Online,Accessories,Tote Bag,3,1540,930,0,Wallet,No,4620.0,1830.0,2024,2024-05
704800,2025-04-13,C102025,Karachi,Store,Accessories,Tote Bag,1,1700,1050,20,COD,No,1360.0,310.0,2025,2025-04
704968,2024-09-06,C102042,Islamabad,Store,Dresses,Bodycon Dress,1,3700,1780,0,Card,No,3700.0,1920.0,2024,2024-09
703094,2024-12-10,C101260,Lahore,Online,Jackets,Bomber Jacket,1,5480,2850,15,Card,No,4658.0,1808.0,2024,2024-12
700187,2024-08-30,C100010,Karachi,Online,Kurtas,Embroidered Kurta,1,2960,1750,0,COD,No,2960.0,1210.0,2024,2024-08
702336,2024-03-06,C102118,Lahore,Store,Kurtas,Festive Kurta,2,4350,2030,15,COD,No,7395.0,3335.0,2024,2024-03
700129,2023-12-28,C101556,Peshawar,Store,Shoes,Boots,1,6980,3870,0,COD,No,6980.0,3110.0,2023,2023-12
704754,2024-03-25,C100792,Karachi,Online,Shoes,Boots,1,6760,4010,0,Bank Transfer,No,6760.0,2750.0,2024,2024-03
700503,2025-06-03,C101137,Karachi,Store,Jeans,High-Waist Jeans,1,4530,2860,0,COD,No,4530.0,1670.0,2025,2025-06
700817,2024-10-26,C102048,Lahore,Online,Jeans,Slim Fit Jeans,3,3330,1580,0,Wallet,Yes,9990.0,5250.0,2024,2024-10
705124,2023-08-11,C100992,Faisalabad,Store,Jeans,Straight Leg Jeans,2,3380,2040,0,Bank Transfer,No,6760.0,2680.0,2023,2023-08
702129,2024-01-01,C100745,Karachi,Store,Kurtas,Cotton Kurta,1,1870,1200,15,Bank Transfer,No,1589.5,389.5,2024,2024-01
701172,2024-04-14,C101742,Lahore,Store,T-Shirts,Oversized Tee,1,1800,930,10,Bank Transfer,No,1620.0,690.0,2024,2024-04
704343,2023-10-13,C100848,Lahore,Online,T-Shirts,Oversized Tee,2,1760,1060,0,Bank Transfer,No,3520.0,1400.0,2023,2023-10
703534,2024-09-23,C100005,Sialkot,Store,T-Shirts,Oversized Tee,1,1710,950,10,Bank Transfer,No,1539.0,589.0,2024,2024-09
700942,2024-08-03,C101647,Faisalabad,Online,Jeans,High-Waist Jeans,1,4430,2100,0,Card,No,4430.0,2330.0,2024,2024-08
700375,2023-07-14,C100087,Karachi,Store,Accessories,Leather Belt,1,1200,760,10,COD,No,1080.0,320.0,2023,2023-07
701256,2024-07-27,C100731,Lahore,Online,T-Shirts,Classic Cotton Tee,2,1150,670,0,Wallet,No,2300.0,960.0,2024,2024-07
704111,2024-01-01,C100673,Rawalpindi,Store,Accessories,Baseball Cap,3,890,510,10,COD,No,2403.0,873.0,2024,2024-01
704915,2025-02-16,C101968,Karachi,Online,Accessories,Tote Bag,1,1680,870,0,Card,No,1680.0,810.0,2025,2025-02
701565,2025-05-30,C101229,Lahore,Store,Dresses,Bodycon Dress,3,3660,2360,10,Card,No,9882.0,2802.0,2025,2025-05
700975,2024-02-04,C101759,Peshawar,Store,Kurtas,Embroidered Kurta,3,2910,1320,15,COD,No,7420.5,3460.5,2024,2024-02
700269,2024-12-29,C102119,Lahore,Store,Kurtas,Embroidered Kurta,1,2850,1830,30,Card,No,1995.0,165.0,2024,2024-12
700948,2023-09-01,C100186,Karachi,Online,Jackets,Puffer Jacket,2,7290,4630,0,Card,Yes,14580.0,5320.0,2023,2023-09
702382,2025-05-31,C101607,Karachi,Online,Kurtas,Cotton Kurta,3,1990,1220,20,COD,No,4776.0,1116.0,2025,2025-05
701449,2025-01-18,C101361,Karachi,Online,Dresses,Bodycon Dress,1,4050,2230,0,COD,No,4050.0,1820.0,2025,2025-01
700765,2025-04-04,C101724,Karachi,Online,Kurtas,Embroidered Kurta,2,2830,1520,15,Bank Transfer,No,4811.0,1771.0,2025,2025-04
702416,2023-09-04,C100386,Rawalpindi,Online,Jeans,High-Waist Jeans,1,4260,2750,0,COD,Yes,4260.0,1510.0,2023,2023-09
702755,2024-03-01,C100436,Lahore,Online,Dresses,Wrap Dress,1,4230,2590,0,COD,No,4230.0,1640.0,2024,2024-03
703689,2023-08-16,C101853,Faisalabad,Online,Dresses,Summer Floral Dress,2,3430,1780,0,Wallet,No,6860.0,3300.0,2023,2023-08
701251,2024-03-17,C100066,Islamabad,Store,Dresses,Summer Floral Dress,2,3450,1720,0,Wallet,Yes,6900.0,3460.0,2024,2024-03
702350,2023-11-18,C101847,Rawalpindi,Online,Kurtas,Printed Kurta,1,2420,1250,30,COD,No,1694.0,444.0,2023,2023-11
702052,2023-11-28,C101556,Peshawar,Online,Dresses,Bodycon Dress,1,3960,2170,0,Wallet,No,3960.0,1790.0,2023,2023-11
700137,2024-11-19,C100528,Faisalabad,Online,T-Shirts,Graphic Print Tee,1,1520,780,0,Wallet,Yes,1520.0,740.0,2024,2024-11
704019,2025-05-11,C100804,Lahore,Store,Shoes,Boots,1,6740,3370,0,COD,No,6740.0,3370.0,2025,2025-05
702230,2025-02-02,C100877,Karachi,Online,Shoes,Boots,1,6570,4220,0,Card,Yes,6570.0,2350.0,2025,2025-02
702123,2024-09-13,C101598,Faisalabad,Store,T-Shirts,Graphic Print Tee,1,1620,860,0,Card,No,1620.0,760.0,2024,2024-09
701700,2024-08-31,C101162,Multan,Online,Shoes,Sandals,2,2700,1670,0,Wallet,No,5400.0,2060.0,2024,2024-08
705128,2024-05-10,C100100,Peshawar,Store,Kurtas,Festive Kurta,1,4140,2020,15,COD,No,3519.0,1499.0,2024,2024-05
704640,2024-08-27,C101908,Faisalabad,Online,Kurtas,Cotton Kurta,2,1990,970,0,COD,No,3980.0,2040.0,2024,2024-08
703827,2023-10-17,C101400,Karachi,Online,T-Shirts,Polo Shirt,3,2280,1380,15,Card,No,5814.0,1674.0,2023,2023-10
703309,2024-09-26,C100624,Sialkot,Online,Kurtas,Festive Kurta,3,4180,2010,0,Card,No,12540.0,6510.0,2024,2024-09
702477,2023-07-27,C102068,Lahore,Online,T-Shirts,Oversized Tee,1,1760,910,0,COD,No,1760.0,850.0,2023,2023-07
700731,2024-10-13,C101891,Faisalabad,Store,Jeans,Straight Leg Jeans,3,3430,2120,15,COD,No,8746.5,2386.5,2024,2024-10
701905,2024-03-20,C101220,Lahore,Store,Shoes,Sneakers,1,4570,2200,0,Card,No,4570.0,2370.0,2024,2024-03
704975,2024-07-26,C102073,Multan,Online,Dresses,Summer Floral Dress,2,3410,1900,10,Card,No,6138.0,2338.0,2024,2024-07
704183,2025-02-22,C100234,Peshawar,Online,Kurtas,Festive Kurta,1,4030,2360,0,Card,No,4030.0,1670.0,2025,2025-02
704055,2024-07-18,C101051,Lahore,Online,Accessories,Tote Bag,2,1680,1080,0,Wallet,No,3360.0,1200.0,2024,2024-07
703911,2024-02-29,C101190,Karachi,Online,Jeans,High-Waist Jeans,1,4140,2160,0,Card,No,4140.0,1980.0,2024,2024-02
700281,2025-06-29,C101142,Multan,Online,Accessories,Baseball Cap,3,860,530,10,COD,No,2322.0,732.0,2025,2025-06
703406,2025-03-12,C101290,Karachi,Online,Jeans,Ripped Jeans,2,3830,2390,0,Wallet,No,7660.0,2880.0,2025,2025-03
704647,2024-12-14,C101891,Faisalabad,Store,Dresses,Summer Floral Dress,1,3130,1900,0,Card,No,3130.0,1230.0,2024,2024-12
700638,2024-12-08,C100888,Lahore,Online,Jeans,High-Waist Jeans,2,4420,2520,0,Card,No,8840.0,3800.0,2024,2024-12
702848,2024-05-21,C100544,Lahore,Online,Kurtas,Festive Kurta,2,4400,2100,0,COD,No,8800.0,4600.0,2024,2024-05
702556,2025-03-12,C101378,Unknown,Store,Accessories,Baseball Cap,1,900,450,0,Bank Transfer,No,900.0,450.0,2025,2025-03
703857,2023-07-24,C100703,Multan,Online,Dresses,Summer Floral Dress,1,3380,1860,0,Card,No,3380.0,1520.0,2023,2023-07
704093,2024-07-22,C100677,Karachi,Online,Accessories,Baseball Cap,3,960,590,0,COD,No,2880.0,1110.0,2024,2024-07
702326,2024-11-28,C100746,Karachi,Online,Accessories,Leather Belt,2,1280,820,15,COD,No,2176.0,536.0,2024,2024-11
704529,2024-01-03,C100902,Lahore,Online,Jeans,High-Waist Jeans,1,4110,2160,0,Card,Yes,4110.0,1950.0,2024,2024-01
700151,2024-11-29,C100329,Karachi,Online,T-Shirts,Graphic Print Tee,2,1560,940,0,Wallet,No,3120.0,1240.0,2024,2024-11
704211,2025-05-27,C101003,Lahore,Online,Kurtas,Cotton Kurta,1,1930,1010,10,Wallet,No,1737.0,727.0,2025,2025-05
703712,2024-07-18,C101294,Karachi,Store,Shoes,Loafers,1,5320,3240,15,Wallet,Yes,4522.0,1282.0,2024,2024-07
700871,2024-04-03,C100762,Lahore,Online,T-Shirts,Oversized Tee,2,1850,1110,15,Wallet,No,3145.0,925.0,2024,2024-04
703286,2023-11-06,C100652,Rawalpindi,Online,Jeans,Ripped Jeans,2,3810,2430,15,Card,No,6477.0,1617.0,2023,2023-11
701531,2024-03-01,C101561,Islamabad,Online,T-Shirts,Graphic Print Tee,2,1450,720,0,COD,No,2900.0,1460.0,2024,2024-03
701532,2023-11-26,C100706,Faisalabad,Online,Jeans,Slim Fit Jeans,2,3480,1700,0,Card,No,6960.0,3560.0,2023,2023-11
703853,2025-02-18,C100414,Lahore,Store,T-Shirts,Polo Shirt,1,2110,1080,0,COD,Yes,2110.0,1030.0,2025,2025-02
702172,2024-11-04,C101724,Karachi,Online,Dresses,Wrap Dress,1,4300,2480,0,Card,Yes,4300.0,1820.0,2024,2024-11
702886,2024-11-07,C100492,Rawalpindi,Online,Kurtas,Festive Kurta,1,4350,2680,15,Wallet,Yes,3697.5,1017.5,2024,2024-11
701415,2023-12-23,C101339,Karachi,Online,T-Shirts,Graphic Print Tee,1,1570,950,0,COD,No,1570.0,620.0,2023,2023-12
703049,2024-12-20,C100707,Faisalabad,Online,Kurtas,Festive Kurta,1,4490,2520,0,COD,No,4490.0,1970.0,2024,2024-12
701080,2023-12-16,C101176,Karachi,Online,Kurtas,Embroidered Kurta,2,2720,1670,20,Card,No,4352.0,1012.0,2023,2023-12
704050,2023-12-18,C100870,Faisalabad,Store,Shoes,Sneakers,3,4320,2600,10,Wallet,No,11664.0,3864.0,2023,2023-12
700806,2024-11-08,C100006,Faisalabad,Online,Kurtas,Printed Kurta,2,2400,1150,15,Wallet,No,4080.0,1780.0,2024,2024-11
703703,2024-06-25,C100666,Faisalabad,Store,Kurtas,Embroidered Kurta,1,2900,1730,10,Bank Transfer,No,2610.0,880.0,2024,2024-06
702635,2023-10-14,C101765,Lahore,Store,Dresses,Wrap Dress,2,4080,1960,0,Card,No,8160.0,4240.0,2023,2023-10
704971,2025-04-12,C101160,Lahore,Online,Jackets,Denim Jacket,1,5360,2760,15,COD,No,4556.0,1796.0,2025,2025-04
700581,2024-04-22,C102064,Karachi,Online,Shoes,Loafers,2,5250,3410,0,COD,No,10500.0,3680.0,2024,2024-04
701787,2025-04-24,C100821,Islamabad,Online,Kurtas,Embroidered Kurta,2,2800,1790,15,COD,No,4760.0,1180.0,2025,2025-04
701427,2025-01-04,C100616,Faisalabad,Online,Shoes,Loafers,1,5470,3390,15,Card,No,4649.5,1259.5,2025,2025-01
703122,2025-04-22,C101710,Faisalabad,Online,Dresses,Bodycon Dress,3,3720,2200,20,Bank Transfer,No,8928.0,2328.0,2025,2025-04
705084,2025-02-06,C101496,Multan,Online,Jackets,Puffer Jacket,1,6940,3910,0,Card,No,6940.0,3030.0,2025,2025-02
702143,2023-08-13,C100189,Karachi,Store,Kurtas,Embroidered Kurta,3,3010,1470,15,Card,No,7675.5,3265.5,2023,2023-08
700237,2024-05-23,C101867,Lahore,Online,Shoes,Loafers,3,5540,3030,15,COD,Yes,14127.0,5037.0,2024,2024-05
703220,2023-11-20,C100497,Islamabad,Store,Shoes,Boots,2,6940,3530,10,Card,No,12492.0,5432.0,2023,2023-11
702202,2024-01-24,C100071,Karachi,Store,Shoes,Sneakers,2,4700,2340,0,Card,No,9400.0,4720.0,2024,2024-01
